"node_id","DAUID","int_d","dwl_d","poi","ale_index","ale_class","lon","lat"
1105,"10010220",42.900002,"1072.1",44,"-0.10316336","3",-52.7379008025177,47.5536977029641
1106,"10010249",97,"181.39999",160,"1.1883845","1",-52.7332121173613,47.5743476039129
1107,"10010249",97,"181.39999",160,"1.1883845","1",-52.7332771033168,47.5743017167615
1108,"10010307",67.900002,"1466.8",70,"0.89497596","3",-52.7221450950992,47.5574648878162
1109,"10010607",20.799999,"449",8,"-1.3170295","2",-52.8879806858033,47.5414127917132
1110,"10010212",45.799999,"1157.5",28,"-0.1214119","3",-52.7341854941365,47.5478510962106
1111,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.6996806837049,47.621119200268
1112,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7027013886926,47.6195916963334
1113,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7910641377309,47.5540428574425
1114,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8395833000488,47.5335388897918
1115,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8410635927809,47.5314184882342
1116,"10010781",1,"62.099998",0,"-2.0570517","1",-52.7728021968038,47.6387938069588
1117,"10010781",1,"62.099998",0,"-2.0570517","1",-52.7779279929765,47.6364236041214
1118,"10010231",143.5,"1487.2",218,"3.583765","3",-52.7237517027915,47.5668687921649
1119,"10010231",143.5,"1487.2",218,"3.583765","3",-52.7244662964889,47.5663631005889
1120,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.692162197733,47.5726482014133
1121,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6915147836955,47.5725388985157
1122,"10010260",54.400002,"884.40002",81,"0.28013331","2",-52.7040720003955,47.5844035025144
1123,"10010250",163,"793.29999",309,"4.1808329","2",-52.7319735010069,47.5706590854349
1124,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7482856169405,47.6027781981161
1125,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7473651079338,47.6025627899612
1126,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.7994137113014,47.5237075047732
1127,"10010651",26.9,"642.70001",33,"-0.83355683","2",-52.8055912415507,47.5239997268126
1128,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.722775085157,47.6298299031473
1129,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7229135388816,47.630550456717
1130,"10010626",48,"1030.4",26,"-0.1996917","3",-52.8075835100491,47.5206403988478
1131,"10010614",19.9,"397.10001",56,"-0.95690882","2",-52.8454905864619,47.5349016965303
1132,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8458570801638,47.5347428018332
1133,"10010228",107,"1693.8",109,"2.1309776","3",-52.7197952994276,47.5625730045357
1134,"10010266",53.799999,"964.29999",79,"0.31531924","3",-52.7069385124421,47.5993428068853
1135,"10010266",53.799999,"964.29999",79,"0.31531924","3",-52.7062286162372,47.5996053022745
1136,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7242498970615,47.6342667045799
1137,"10010776",7.6999998,"87.599998",2,"-1.8966876","1",-52.7244686077632,47.6360449888177
1138,"10010637",24.700001,"556.09998",20,"-1.0559282","2",-52.8152906896669,47.5064722045652
1139,"10010346",46.400002,"761.70001",65,"-0.103267","2",-52.719013989485,47.5980016935499
1140,"10010345",24,"472.39999",20,"-1.1353501","2",-52.7200333052232,47.5994711167091
1141,"10010485",45.200001,"720.59998",33,"-0.43654117","2",-52.6964222946093,47.6032600896508
1142,"10010273",33.299999,"562.5",17,"-0.91951072","2",-52.697403395068,47.6039743845759
1143,"10010277",33.599998,"539.79999",25,"-0.86243302","2",-52.6902748000353,47.5953875128525
1144,"10010277",33.599998,"539.79999",25,"-0.86243302","2",-52.6898199132957,47.5961319974954
1145,"10010249",97,"181.39999",160,"1.1883845","1",-52.7547612136724,47.5654266045286
1146,"10010817",18.6,"252.39999",26,"-1.357044","1",-52.8463440060691,47.5262855111608
1147,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8457008009338,47.5263280849087
1148,"10010172",51.200001,"935.09998",21,"-0.26047698","2",-52.7715076111243,47.5356996916428
1149,"10010606",17.6,"356.70001",6,"-1.4664757","2",-52.8922402811667,47.5450095987608
1150,"10010770",13.1,"97.099998",2,"-1.7902679","1",-52.8342897899619,47.6190945205727
1151,"10010799",6.6999998,"90.800003",1,"-1.9211547","1",-52.8636185837296,47.5934753010554
1152,"10010799",6.6999998,"90.800003",1,"-1.9211547","1",-52.8650845051598,47.5935504054994
1153,"10010254",56.400002,"642.09998",77,"0.089105867","2",-52.7193675895047,47.581997588724
1154,"10010254",56.400002,"642.09998",77,"0.089105867","2",-52.7213339875126,47.5819410952576
1155,"10010219",42.900002,"1156.2",28,"-0.17553774","3",-52.7343958938257,47.5542276857686
1156,"10010824",3.2,"95.800003",1,"-1.9812515","1",-52.7667245930655,47.4990782949673
1157,"10010824",3.2,"95.800003",1,"-1.9812515","1",-52.7673338561822,47.4957786409647
1158,"10010806",14.1,"306.20001",2,"-1.6055633","1",-52.87420208352,47.5422915059984
1159,"10010806",14.1,"306.20001",2,"-1.6055633","1",-52.8746142923568,47.5426715976088
1160,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8390386987123,47.622000508258
1161,"10010769",3.5,"72.800003",0,"-2.0027685","1",-52.8395688083296,47.6222713227641
1162,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7509688165168,47.560488692828
1163,"10010247",37.799999,"742.59998",79,"-0.1540226","2",-52.7524195091729,47.562003593259
1164,"10010634",23.700001,"406.39999",2,"-1.3500756","2",-52.8316002830619,47.5130406026025
1165,"10010634",23.700001,"406.39999",2,"-1.3500756","2",-52.8279624088014,47.5126844116724
1166,"10010256",60.200001,"916.79999",75,"0.35986191","2",-52.7144489980699,47.5864340075047
1167,"10010356",60.799999,"898.59998",52,"0.15612023","2",-52.714574286861,47.5867615927165
1168,"10010300",117.8,"1553.7",137,"2.4609821","3",-52.7146509175559,47.5625870964951
1169,"10010337",31.700001,"445.79999",15,"-1.0590824","2",-52.7284640854842,47.5920917946479
1170,"10010337",31.700001,"445.79999",15,"-1.0590824","2",-52.7284595035371,47.5935676012591
1171,"10010278",42,"662.09998",32,"-0.55038399","2",-52.694358496515,47.5957951123577
1172,"10010623",38.099998,"704.40002",10,"-0.7796579","2",-52.8165636095724,47.5252674896758
1173,"10010172",51.200001,"935.09998",21,"-0.26047698","2",-52.7659089068393,47.5327897089158
1174,"10010170",51.900002,"916.5",39,"-0.10575151","2",-52.7663247945501,47.5321174085581
1175,"10010654",47.400002,"996.09998",20,"-0.29020861","3",-52.8006770839509,47.5082504078483
1176,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.7638367086489,47.5650742983207
1177,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.7649552101968,47.5660288981876
1178,"10010621",28.5,"578.5",16,"-1.0033598","2",-52.8087156853281,47.5312362834277
1179,"10010621",28.5,"578.5",16,"-1.0033598","2",-52.809750298218,47.5318388992319
1180,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.7828812861428,47.5666395050465
1181,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7822622154898,47.564849497957
1182,"10010787",1,"45.099998",0,"-2.07058","1",-52.7548784904345,47.650006511411
1183,"10010787",1,"45.099998",0,"-2.07058","1",-52.7546301055155,47.65064431124
1184,"10010623",38.099998,"704.40002",10,"-0.7796579","2",-52.8094762994567,47.5240714020971
1185,"10010621",28.5,"578.5",16,"-1.0033598","2",-52.8093787066229,47.5251637000518
1186,"10010271",24,"347.5",11,"-1.3130989","2",-52.7036687930073,47.6104951905336
1187,"10010272",28.799999,"559.5",23,"-0.95204389","2",-52.7025731142704,47.6091257032267
1188,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7191267114232,47.6056052976176
1189,"10010270",27.5,"614.90002",70,"-0.52256519","2",-52.7206660852929,47.6074070053612
1190,"10010212",45.799999,"1157.5",28,"-0.1214119","3",-52.7319658812213,47.5474437044658
1191,"10010195",25.6,"657",5,"-1.0897508","2",-52.7178642220327,47.5486456987821
1192,"10010195",25.6,"657",5,"-1.0897508","2",-52.7182011506211,47.5486151949883
1193,"10010348",24.299999,"264.70001",1,"-1.4605592","1",-52.738414901078,47.6021632863085
1194,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6944129134368,47.5706983926903
1195,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6937550167102,47.5705010956409
1196,"10010242",38.099998,"836.29999",80,"-0.065259688","2",-52.7454281043116,47.5561928961232
1197,"10010208",15.1,"479.79999",9,"-1.3881651","2",-52.7461489904116,47.5554854817875
1198,"10010824",3.2,"95.800003",1,"-1.9812515","1",-52.7476381000697,47.5247368363369
1199,"10010821",17.299999,"161.89999",3,"-1.6531044","1",-52.7474124961682,47.5247781380322
1200,"10010254",56.400002,"642.09998",77,"0.089105867","2",-52.7188515988975,47.5845158133133
1201,"10010254",56.400002,"642.09998",77,"0.089105867","2",-52.7201351051465,47.5847215075803
1202,"10010279",49.599998,"786",44,"-0.20817652","2",-52.6956409087675,47.5848434081544
1203,"10010285",47.400002,"724.09998",136,"0.5032602","2",-52.6957379037557,47.5845540069385
1204,"10010782",18.9,"180.89999",8,"-1.5651618","1",-52.747252315482,47.6560127951939
1205,"10010782",18.9,"180.89999",8,"-1.5651618","1",-52.7487493982722,47.6559321083744
1206,"10010172",51.200001,"935.09998",21,"-0.26047698","2",-52.7668337225041,47.5330273971232
1207,"10010632",40,"659.29999",3,"-0.84170705","2",-52.8295986128579,47.5192293071585
1208,"10010634",23.700001,"406.39999",2,"-1.3500756","2",-52.830322791053,47.5190467970936
1209,"10010482",95.800003,"871.40002",247,"2.4729438","2",-52.6958477144445,47.5760130928765
1210,"10010482",95.800003,"871.40002",247,"2.4729438","2",-52.6962986045655,47.5767982957539
1211,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8497675640511,47.5578776842477
1212,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8393878367169,47.5618692422861
1213,"10010621",28.5,"578.5",16,"-1.0033598","2",-52.8121030966457,47.5284424871906
1214,"10010191",1.6,"67.800003",4,"-2.0067065","1",-52.691256640858,47.5651425331576
1215,"10010191",1.6,"67.800003",4,"-2.0067065","1",-52.6806692156516,47.5633008035888
1216,"10010237",136.10001,"825.5",217,"2.9130175","2",-52.7347280842708,47.5667032037841
1217,"10010236",102.5,"1117.3",152,"1.9641949","3",-52.7349439065304,47.5663939889087
1218,"10010265",54.400002,"966.29999",79,"0.32789519","3",-52.7016083139432,47.5962007001139
1219,"10010265",54.400002,"966.29999",79,"0.32789519","3",-52.7030072952217,47.5962698972687
1220,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.779845286876,47.5701704074521
1221,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7788325735416,47.5674594837999
1222,"10010234",111.8,"1559.8",112,"2.1383369","3",-52.7309075022161,47.5630966133404
1223,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8514965901134,47.5304364976372
1224,"10010615",27.5,"417.39999",61,"-0.75808752","2",-52.8501940110621,47.5309191993996
1225,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7790509014104,47.5650518106515
1226,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7790398546898,47.5620361663106
1227,"10010339",56.400002,"775.5",33,"-0.18781057","2",-52.7242262014345,47.5922545929575
1228,"10010282",0.60000002,"31.5",1,"-2.0800192","1",-52.6920604245053,47.5996082966883
1229,"10010257",79.400002,"897.90002",191,"1.7062435","2",-52.7162833988936,47.5783724976322
1230,"10010202",46.099998,"1114",38,"-0.06347397","3",-52.7478168151282,47.5389158074558
1231,"10010202",46.099998,"1114",38,"-0.06347397","3",-52.7476168095208,47.5376950908259
1232,"10010206",46.799999,"1093.2",34,"-0.10203589","3",-52.7547204960949,47.5383334021697
1233,"10010206",46.799999,"1093.2",34,"-0.10203589","3",-52.7547463053738,47.5410955150943
1234,"10010348",24.299999,"264.70001",1,"-1.4605592","1",-52.7496298968745,47.6053400869224
1235,"10010815",22.700001,"378.89999",16,"-1.2683799","2",-52.7296158904293,47.5963666042416
1236,"10010815",22.700001,"378.89999",16,"-1.2683799","2",-52.7301632149911,47.5968262063769
1237,"10010656",36.799999,"851.09998",14,"-0.65189177","2",-52.8013191994553,47.5041189911266
1238,"10010656",36.799999,"851.09998",14,"-0.65189177","2",-52.7993441961217,47.5034974985129
1239,"10010804",7.6999998,"137.8",0,"-1.8741519","1",-52.8994679866999,47.5596457074102
1240,"10010803",7.6999998,"115",0,"-1.8922957","1",-52.895424810858,47.5621888060109
1241,"10010773",1,"17.6",0,"-2.0924637","1",-52.7330148009346,47.6209973636791
1242,"10010773",1,"17.6",0,"-2.0924637","1",-52.7322811784871,47.6205671625167
1243,"10010175",56.400002,"1129.6",53,"0.2680991","3",-52.7594954823217,47.5317185043307
1244,"10010461",61.799999,"1106.9",78,"0.5665499","3",-52.7600460042764,47.531098195048
1245,"10010309",140.60001,"1459.2",235,"3.6563976","3",-52.7195198898993,47.5675621958022
1246,"10010617",31.700001,"609.70001",29,"-0.80676717","2",-52.837600410259,47.5353523047095
1247,"10010207",37.5,"876",8,"-0.67149901","2",-52.7494041908894,47.5462882065402
1248,"10010174",49.299999,"972.5",31,"-0.17843668","3",-52.7629863106665,47.5371628051857
1249,"10010174",49.299999,"972.5",31,"-0.17843668","3",-52.7650144126675,47.5370147064169
1250,"10010631",52.5,"891.20001",8,"-0.38479292","2",-52.816916896606,47.5147249069958
1251,"10010631",52.5,"891.20001",8,"-0.38479292","2",-52.8173006501573,47.5154604381005
1252,"10010771",3.2,"52.099998",0,"-2.0247333","1",-52.8261410090515,47.6128034930718
1253,"10010295",105.7,"885.59998",212,"2.3607693","2",-52.7054191877202,47.566513008209
1254,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7156005974317,47.6176957974165
1255,"10010775",15.1,"274.10001",48,"-1.2123146","1",-52.7162408951,47.6180663001029
1256,"10010646",30.700001,"536.79999",40,"-0.78731847","2",-52.7787081030714,47.5230895995834
1257,"10010643",32,"566",9,"-1.0101748","2",-52.777953603734,47.5227773982007
1258,"10010201",43.200001,"1055",21,"-0.31152189","3",-52.7374940977601,47.5401885033997
1259,"10010199",35.5,"930.40002",11,"-0.63870466","2",-52.7383116899042,47.5391952949274
1260,"10010196",32,"854",9,"-0.78099036","2",-52.7265907926448,47.5428187060091
1261,"10010196",32,"854",9,"-0.78099036","2",-52.727375097632,47.5436347125467
1262,"10010263",51.200001,"931.70001",56,"0.041534819","2",-52.7067476956074,47.5926600063486
1263,"10010264",58.599998,"993.09998",79,"0.42611295","3",-52.7070094935559,47.5933490091769
1264,"10010216",48.700001,"1125.7",52,"0.11532275","3",-52.7217530954816,47.5505129876
1265,"10010216",48.700001,"1125.7",52,"0.11532275","3",-52.7211841914238,47.5514033952227
1266,"10010804",7.6999998,"137.8",0,"-1.8741519","1",-52.8919772947756,47.5528424932102
1267,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7485390056577,47.6004512087837
1268,"10010261",53.5,"919.20001",55,"0.06498827","2",-52.7058299011126,47.5861139976609
1269,"10010261",53.5,"919.20001",55,"0.06498827","2",-52.7060514797767,47.5867944982118
1270,"10010629",50,"1001",15,"-0.28224126","3",-52.8183047866067,47.5156837035781
1271,"10010631",52.5,"891.20001",8,"-0.38479292","2",-52.8182592991216,47.5150010956233
1272,"10010168",59.200001,"1056",61,"0.33044004","3",-52.7713600847611,47.5269827035962
1273,"10010168",59.200001,"1056",61,"0.33044004","3",-52.7717829923966,47.5277050076186
1274,"10010271",24,"347.5",11,"-1.3130989","2",-52.6994263143797,47.6122048042401
1275,"10010805",14.1,"282.5",3,"-1.6157171","1",-52.8855895929377,47.5426266008888
1276,"10010805",14.1,"282.5",3,"-1.6157171","1",-52.8847369918079,47.5444222942662
1277,"10010824",3.2,"95.800003",1,"-1.9812515","1",-52.750520803054,47.5211478955046
1278,"10010824",3.2,"95.800003",1,"-1.9812515","1",-52.7524200761923,47.5191483019481
1279,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7597436983893,47.6046970097537
1280,"10010812",13.5,"314.89999",3,"-1.6009181","1",-52.7600957095335,47.6039949104559
1281,"10010813",5.4000001,"24.9",0,"-2.0061023","1",-52.7790882974267,47.5674322046329
1282,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7056589208604,47.5654881986055
1283,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7067358057061,47.5644778040915
1284,"10010255",64.400002,"768.59998",158,"1.041434","2",-52.7164022983818,47.5832298134582
1285,"10010255",64.400002,"768.59998",158,"1.041434","2",-52.718181583639,47.5819253962607
1286,"10010201",43.200001,"1055",21,"-0.31152189","3",-52.7395241836803,47.5380881051763
1287,"10010201",43.200001,"1055",21,"-0.31152189","3",-52.7405332924009,47.5372628920106
1288,"10010337",31.700001,"445.79999",15,"-1.0590824","2",-52.7303401893618,47.5921084974877
1289,"10010338",43.200001,"543.09998",19,"-0.73629367","2",-52.7331924927999,47.5906706937945
1290,"10010643",32,"566",9,"-1.0101748","2",-52.8015854148385,47.5130591937023
1291,"10010643",32,"566",9,"-1.0101748","2",-52.8015923810957,47.5140399051602
1292,"10010302",95.099998,"1377.5",134,"1.8790704","3",-52.7150358147254,47.560254269424
1293,"10010300",117.8,"1553.7",137,"2.4609821","3",-52.7159881972425,47.5611993061064
1294,"10010645",29.1,"512.40002",23,"-0.98403287","2",-52.7880525171918,47.5181750954539
1295,"10010645",29.1,"512.40002",23,"-0.98403287","2",-52.788191309067,47.5187398897389
1296,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.8002107119419,47.5432211952126
1297,"10010334",0.60000002,"70",0,"-2.0580881","1",-52.7990538943732,47.5438272887418
1298,"10010337",31.700001,"445.79999",15,"-1.0590824","2",-52.7343710118852,47.5880974065706
1299,"10010815",22.700001,"378.89999",16,"-1.2683799","2",-52.7365202964507,47.5919521125311
1300,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.7076116942712,47.5663067933178
1301,"10010294",105.4,"957.09998",183,"2.1596951","3",-52.70774918625,47.5661993963104
1302,"10010273",33.299999,"562.5",17,"-0.91951072","2",-52.6948599877741,47.6077991033983
1303,"10010273",33.299999,"562.5",17,"-0.91951072","2",-52.6945668436536,47.6086100886594
1304,"10010654",47.400002,"996.09998",20,"-0.29020861","3",-52.8065333984022,47.5074653067403
1305,"10010654",47.400002,"996.09998",20,"-0.29020861","3",-52.8052579020102,47.5074493985388
1306,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.778495282145,47.5583045030852
1307,"10010243",8.3000002,"139.8",33,"-1.574271","1",-52.7763412133852,47.5552893095736
1308,"10010286",44.5,"418.20001",143,"0.26768354","2",-52.6807091220277,47.5813122989867
1309,"10010486",39.099998,"257.29999",113,"-0.22040339","1",-52.6789502129042,47.5815346974751
1310,"10010356",60.799999,"898.59998",52,"0.15612023","2",-52.7094375110535,47.5880519194526
1311,"10010356",60.799999,"898.59998",52,"0.15612023","2",-52.7095391579285,47.5882236840094
